session_id,customer_id,session_start,session_end,device,landing_page,marketing_campaign_id,converted
2025,11,2025-12-02 23:08:48,2025-12-02 23:47:48,desktop,/category/apparel,9,False
2026,,2025-09-02 13:40:57,2025-09-02 14:09:57,desktop,/home,14,False
2027,428,2025-10-16 07:06:57,2025-10-16 07:16:57,desktop,/category/electronics,12,False
2028,1146,2024-05-08 06:27:55,2024-05-08 06:38:55,desktop,/product-search,,False
2029,1010,2025-10-09 08:51:59,2025-10-09 08:54:59,tablet,/category/apparel,,False
2030,8,2025-08-11 15:58:29,2025-08-11 16:25:29,tablet,/deals,,True
2031,,2024-10-15 03:19:15,2024-10-15 03:34:15,tablet,/deals,9,False
2032,,2024-07-19 10:32:57,2024-07-19 10:55:57,tablet,/blog,,False
2033,801,2025-11-25 07:19:15,2025-11-25 07:35:15,mobile,/category/electronics,1,False
2034,778,2025-12-08 18:22:42,2025-12-08 18:55:42,tablet,/deals,15,False
2035,,2025-05-23 08:20:01,2025-05-23 08:47:01,desktop,/product-search,13,False
2036,425,2025-12-03 09:12:03,2025-12-03 09:51:03,tablet,/home,,False
2037,509,2025-11-12 23:45:32,2025-11-13 00:04:32,desktop,/home,,False
2038,,2025-06-29 02:55:28,2025-06-29 03:40:28,mobile,/category/apparel,,False
2039,1272,2025-12-06 15:34:29,2025-12-06 15:36:29,mobile,/home,,False
2040,48,2025-07-19 21:13:21,2025-07-19 21:29:21,desktop,/deals,14,False
2041,774,2025-04-23 08:10:32,2025-04-23 08:15:32,tablet,/deals,2,False
2042,1204,2025-11-07 07:31:22,2025-11-07 07:52:22,mobile,/deals,12,True
2043,313,2025-11-19 05:02:53,2025-11-19 05:15:53,tablet,/category/electronics,,True
2044,,2024-04-09 06:16:28,2024-04-09 06:20:28,tablet,/deals,,False
2045,1195,2025-06-20 01:31:42,2025-06-20 01:39:42,tablet,/category/apparel,,False
2046,,2024-11-09 03:37:35,2024-11-09 04:22:35,tablet,/blog,10,False
2047,1164,2025-12-16 05:57:05,2025-12-16 06:12:05,mobile,/home,,False
2048,68,2025-11-07 14:01:54,2025-11-07 14:07:54,desktop,/blog,12,False
2049,470,2025-12-26 11:23:36,2025-12-26 11:46:36,mobile,/home,,False
2050,860,2025-10-21 17:37:20,2025-10-21 17:51:20,tablet,/deals,,True
2051,259,2025-05-23 08:29:26,2025-05-23 09:12:26,tablet,/blog,,False
2052,830,2025-12-03 17:36:35,2025-12-03 18:19:35,tablet,/home,,True
2053,,2024-04-08 13:24:48,2024-04-08 13:56:48,desktop,/category/electronics,,False
2054,,2025-08-25 02:36:54,2025-08-25 03:01:54,desktop,/deals,5,False
2055,,2024-02-07 13:50:39,2024-02-07 13:51:39,desktop,/product-search,,False
2056,533,2025-07-27 16:21:43,2025-07-27 16:39:43,desktop,/home,3,False
2057,1165,2025-08-17 22:24:36,2025-08-17 23:01:36,desktop,/product-search,,False
2058,1389,2024-11-12 07:53:35,2024-11-12 08:33:35,desktop,/category/electronics,,False
2059,1475,2024-11-30 21:19:47,2024-11-30 21:48:47,desktop,/product-search,,False
2060,572,2024-05-29 00:41:23,2024-05-29 00:56:23,tablet,/product-search,,True
2061,,2025-09-22 21:15:44,2025-09-22 21:17:44,desktop,/home,2,False
2062,440,2025-11-24 16:28:36,2025-11-24 17:09:36,desktop,/deals,12,False
2063,26,2025-08-24 14:17:52,2025-08-24 14:59:52,desktop,/deals,,False
2064,743,2025-12-21 16:51:58,2025-12-21 17:30:58,desktop,/deals,,False
2065,484,2025-10-11 18:16:43,2025-10-11 18:19:43,mobile,/home,,False
2066,,2025-06-18 21:02:13,2025-06-18 21:16:13,desktop,/category/apparel,10,False
2067,,2024-02-14 12:56:47,2024-02-14 13:12:47,desktop,/product-search,,False
2068,,2025-10-18 18:38:02,2025-10-18 18:46:02,mobile,/category/electronics,,False
2069,,2024-01-30 09:56:10,2024-01-30 10:15:10,desktop,/category/apparel,15,False
2070,1288,2025-11-04 01:46:22,2025-11-04 02:10:22,desktop,/blog,,False
2071,1040,2025-11-29 09:09:27,2025-11-29 09:42:27,tablet,/product-search,7,True
2072,104,2025-01-25 21:03:09,2025-01-25 21:38:09,desktop,/product-search,15,False
2073,473,2025-07-07 00:42:33,2025-07-07 00:43:33,desktop,/category/apparel,,False
2074,,2025-01-28 10:17:34,2025-01-28 10:27:34,mobile,/deals,,False
2075,448,2025-12-01 15:35:32,2025-12-01 16:18:32,tablet,/category/apparel,,False
2076,1101,2025-02-01 08:42:27,2025-02-01 09:12:27,tablet,/category/electronics,,False
2077,,2025-12-28 05:54:37,2025-12-28 06:14:37,tablet,/product-search,,False
2078,747,2025-05-24 02:06:25,2025-05-24 02:15:25,mobile,/product-search,,False
2079,,2025-06-21 09:48:12,2025-06-21 10:27:12,mobile,/product-search,,False
2080,124,2025-12-08 03:04:46,2025-12-08 03:13:46,mobile,/home,,False
2081,874,2025-12-03 05:05:24,2025-12-03 05:39:24,tablet,/category/electronics,14,False
2082,837,2024-11-09 05:46:49,2024-11-09 06:15:49,tablet,/blog,,False
2083,1006,2024-08-26 07:26:49,2024-08-26 07:29:49,tablet,/product-search,,False
2084,,2024-04-18 21:53:37,2024-04-18 22:08:37,tablet,/category/electronics,,False
2085,,2024-03-07 05:19:58,2024-03-07 05:58:58,mobile,/blog,,False
2086,1447,2025-12-21 22:56:59,2025-12-21 23:19:59,desktop,/blog,14,False
2087,365,2025-03-05 05:13:15,2025-03-05 05:22:15,mobile,/home,13,False
2088,1439,2025-08-11 05:11:01,2025-08-11 05:43:01,desktop,/product-search,6,False
2089,808,2025-10-28 18:09:41,2025-10-28 18:42:41,desktop,/category/electronics,,False
2090,1205,2025-02-16 18:14:27,2025-02-16 18:54:27,mobile,/blog,11,False
2091,929,2025-12-01 06:12:40,2025-12-01 06:38:40,tablet,/deals,,False
2092,1098,2025-12-26 23:36:45,2025-12-26 23:44:45,tablet,/home,1,False
2093,,2024-08-25 13:25:33,2024-08-25 13:41:33,desktop,/product-search,5,False
2094,1297,2025-09-23 02:02:53,2025-09-23 02:06:53,desktop,/home,,False
2095,1260,2025-11-05 09:39:07,2025-11-05 10:07:07,desktop,/product-search,2,False
2096,,2025-11-28 01:05:51,2025-11-28 01:11:51,mobile,/blog,14,False
2097,206,2025-12-23 06:33:47,2025-12-23 06:54:47,desktop,/deals,6,False
2098,,2024-03-09 07:37:20,2024-03-09 07:57:20,tablet,/category/electronics,,False
2099,687,2025-09-29 06:07:00,2025-09-29 06:21:00,desktop,/deals,7,True
2100,,2025-04-29 21:10:05,2025-04-29 21:44:05,desktop,/blog,,False
2101,,2025-07-10 03:35:25,2025-07-10 03:56:25,desktop,/blog,15,False
2102,369,2025-12-16 17:58:48,2025-12-16 18:36:48,mobile,/category/electronics,,False
2103,,2025-11-04 10:31:09,2025-11-04 10:58:09,tablet,/category/apparel,15,False
2104,384,2025-09-18 18:23:25,2025-09-18 18:53:25,tablet,/product-search,,False
2105,681,2025-06-21 18:29:53,2025-06-21 19:08:53,tablet,/blog,1,False
2106,772,2025-11-07 08:03:49,2025-11-07 08:47:49,tablet,/category/apparel,,True
2107,1088,2025-05-06 16:44:47,2025-05-06 16:53:47,tablet,/blog,14,False
2108,832,2025-08-28 00:28:35,2025-08-28 00:30:35,mobile,/deals,7,False
2109,,2024-11-18 03:07:02,2024-11-18 03:12:02,mobile,/home,,False
2110,,2024-01-05 13:47:18,2024-01-05 14:26:18,tablet,/home,10,False
2111,586,2024-10-22 16:17:00,2024-10-22 17:00:00,mobile,/category/electronics,,False
2112,339,2025-11-21 16:03:15,2025-11-21 16:27:15,desktop,/category/electronics,3,False
2113,301,2025-11-11 02:56:38,2025-11-11 03:17:38,desktop,/deals,,False
2114,1338,2025-03-25 03:29:56,2025-03-25 03:32:56,desktop,/category/apparel,2,False
2115,,2024-07-25 11:29:46,2024-07-25 11:49:46,desktop,/category/electronics,9,False
2116,873,2025-12-26 20:43:51,2025-12-26 21:23:51,tablet,/product-search,,False
2117,1028,2025-12-12 13:43:30,2025-12-12 13:59:30,tablet,/category/apparel,12,True
2118,,2024-08-06 20:13:51,2024-08-06 20:35:51,mobile,/home,,False
2119,1202,2025-11-10 06:46:46,2025-11-10 07:09:46,desktop,/deals,,False
2120,,2024-09-21 00:40:33,2024-09-21 01:16:33,desktop,/product-search,,False
2121,,2025-04-30 11:03:12,2025-04-30 11:16:12,desktop,/deals,13,False
2122,1328,2025-08-11 00:29:53,2025-08-11 00:55:53,mobile,/category/apparel,,False
2123,,2025-04-01 07:41:00,2025-04-01 07:43:00,mobile,/home,,False
2124,,2024-11-20 14:35:51,2024-11-20 14:53:51,tablet,/deals,,False
2125,983,2025-10-31 22:36:47,2025-10-31 23:17:47,tablet,/category/apparel,,False
2126,23,2025-11-21 02:10:10,2025-11-21 02:54:10,mobile,/product-search,15,False
2127,,2025-12-22 03:47:34,2025-12-22 04:05:34,tablet,/home,6,False
2128,529,2024-10-11 14:47:57,2024-10-11 14:55:57,mobile,/blog,,False
2129,1110,2024-08-17 07:20:29,2024-08-17 07:38:29,desktop,/deals,,False
2130,817,2025-06-08 03:30:57,2025-06-08 03:54:57,tablet,/category/electronics,,False
2131,168,2025-12-12 16:21:44,2025-12-12 16:59:44,mobile,/product-search,,False
2132,,2024-10-07 10:56:03,2024-10-07 11:16:03,tablet,/category/apparel,,False
2133,450,2025-09-06 07:25:39,2025-09-06 08:10:39,desktop,/category/apparel,13,False
2134,1288,2025-10-14 18:32:15,2025-10-14 18:40:15,tablet,/product-search,,False
2135,,2025-10-30 05:15:37,2025-10-30 05:41:37,tablet,/category/apparel,4,False
2136,651,2024-10-11 13:55:03,2024-10-11 14:10:03,tablet,/category/electronics,,False
2137,,2024-02-13 19:24:08,2024-02-13 19:25:08,tablet,/category/apparel,2,False
2138,747,2024-06-16 20:01:11,2024-06-16 20:26:11,tablet,/category/electronics,,False
2139,,2025-08-24 00:02:36,2025-08-24 00:18:36,tablet,/product-search,10,False
2140,443,2024-11-13 13:26:46,2024-11-13 13:41:46,desktop,/blog,,False
2141,,2025-11-24 04:42:30,2025-11-24 05:20:30,desktop,/deals,,False
2142,1453,2024-10-23 14:35:02,2024-10-23 15:00:02,tablet,/category/electronics,,False
2143,,2024-05-17 19:01:35,2024-05-17 19:12:35,mobile,/category/apparel,,False
2144,1158,2025-12-08 20:04:15,2025-12-08 20:23:15,mobile,/product-search,2,False
2145,,2024-11-10 17:15:03,2024-11-10 17:47:03,tablet,/category/electronics,,False
2146,,2024-12-03 18:07:39,2024-12-03 18:14:39,mobile,/product-search,,False
2147,767,2025-10-22 18:56:41,2025-10-22 19:00:41,mobile,/blog,,True
2148,1103,2025-11-12 01:02:08,2025-11-12 01:46:08,desktop,/home,,True
2149,1241,2025-03-09 17:28:32,2025-03-09 17:30:32,mobile,/product-search,,True
2150,219,2025-10-06 19:27:33,2025-10-06 19:55:33,tablet,/category/electronics,,False
2151,,2025-06-20 01:44:34,2025-06-20 02:27:34,tablet,/blog,,False
2152,,2024-10-22 21:21:31,2024-10-22 22:00:31,desktop,/product-search,,False
2153,,2024-11-07 23:19:00,2024-11-07 23:37:00,mobile,/category/apparel,5,False
2154,,2024-06-04 17:41:05,2024-06-04 18:14:05,mobile,/category/electronics,4,True
2155,,2025-12-31 13:05:54,2025-12-31 13:23:54,desktop,/category/electronics,,False
2156,690,2025-08-24 22:02:21,2025-08-24 22:35:21,desktop,/category/electronics,,False
2157,241,2025-10-06 04:21:27,2025-10-06 04:53:27,mobile,/product-search,11,True
2158,584,2025-03-21 12:56:50,2025-03-21 13:40:50,tablet,/category/electronics,2,False
2159,690,2025-10-01 08:01:17,2025-10-01 08:05:17,mobile,/category/apparel,,True
2160,,2024-05-21 07:21:18,2024-05-21 07:32:18,tablet,/category/apparel,,False
2161,,2024-07-06 11:25:30,2024-07-06 11:52:30,tablet,/product-search,,False
2162,,2024-09-21 13:45:17,2024-09-21 14:07:17,tablet,/category/apparel,7,False
2163,,2024-11-11 01:53:17,2024-11-11 02:23:17,desktop,/home,6,False
2164,574,2025-07-22 05:41:33,2025-07-22 06:02:33,desktop,/category/apparel,13,False
2165,,2024-10-30 13:16:16,2024-10-30 13:38:16,desktop,/category/apparel,,False
2166,1172,2025-08-21 06:51:26,2025-08-21 07:06:26,mobile,/product-search,,True
2167,,2025-02-20 20:01:33,2025-02-20 20:08:33,mobile,/deals,,False
2168,,2025-01-05 17:06:15,2025-01-05 17:20:15,desktop,/category/electronics,2,False
2169,306,2025-12-19 12:15:03,2025-12-19 12:59:03,desktop,/category/apparel,,False
2170,1119,2025-12-22 07:42:21,2025-12-22 08:25:21,desktop,/category/apparel,,False
2171,795,2024-03-17 01:46:56,2024-03-17 02:21:56,mobile,/category/electronics,,False
2172,1358,2025-11-30 13:53:04,2025-11-30 14:20:04,tablet,/category/apparel,13,False
2173,194,2025-10-18 03:45:29,2025-10-18 04:24:29,desktop,/deals,,False
2174,714,2025-05-27 11:28:09,2025-05-27 11:59:09,tablet,/deals,,True
2175,1280,2025-12-12 17:02:19,2025-12-12 17:38:19,tablet,/blog,,True
2176,1191,2025-11-20 14:28:42,2025-11-20 15:12:42,desktop,/category/apparel,,True
2177,1370,2025-06-18 14:33:58,2025-06-18 14:57:58,desktop,/product-search,,False
2178,,2025-06-23 22:04:36,2025-06-23 22:27:36,desktop,/blog,8,False
2179,,2025-05-28 13:34:50,2025-05-28 14:03:50,desktop,/deals,4,False
2180,1015,2025-11-25 03:11:55,2025-11-25 03:33:55,desktop,/home,2,True
2181,,2024-09-06 09:06:16,2024-09-06 09:33:16,tablet,/blog,3,False
2182,1407,2025-11-13 05:32:04,2025-11-13 06:10:04,desktop,/category/apparel,,False
2183,922,2024-04-25 11:50:40,2024-04-25 12:07:40,tablet,/category/apparel,,False
2184,1353,2025-08-16 18:33:57,2025-08-16 19:01:57,desktop,/category/apparel,14,False
2185,257,2025-09-09 18:10:34,2025-09-09 18:20:34,tablet,/category/apparel,,False
2186,,2024-09-14 10:40:34,2024-09-14 10:56:34,mobile,/category/apparel,,False
2187,,2025-07-11 08:18:08,2025-07-11 08:42:08,mobile,/category/apparel,12,False
2188,200,2025-09-22 16:56:40,2025-09-22 17:37:40,desktop,/product-search,3,True
2189,625,2025-12-31 10:14:56,2025-12-31 10:40:56,mobile,/home,3,False
2190,81,2025-12-20 15:49:31,2025-12-20 16:26:31,desktop,/category/apparel,,False
2191,,2024-01-13 05:14:08,2024-01-13 05:42:08,desktop,/blog,7,False
2192,712,2025-11-05 00:44:43,2025-11-05 01:26:43,desktop,/blog,14,True
2193,1202,2025-12-01 07:15:59,2025-12-01 07:27:59,desktop,/category/electronics,10,True
2194,425,2025-08-26 05:12:48,2025-08-26 05:40:48,mobile,/blog,10,False
2195,227,2025-04-22 00:20:29,2025-04-22 00:31:29,desktop,/home,1,False
2196,253,2025-10-07 09:06:14,2025-10-07 09:23:14,tablet,/deals,,True
2197,,2024-08-30 14:37:28,2024-08-30 15:01:28,mobile,/category/apparel,,False
2198,,2024-05-24 03:33:37,2024-05-24 04:03:37,mobile,/blog,,False
2199,618,2025-07-10 09:14:25,2025-07-10 09:24:25,mobile,/product-search,,False
2200,1120,2025-05-04 22:43:54,2025-05-04 23:17:54,tablet,/home,2,False
2201,,2025-06-25 08:20:46,2025-06-25 08:39:46,tablet,/product-search,,False
2202,981,2025-11-11 03:31:04,2025-11-11 03:38:04,desktop,/category/apparel,,False
2203,10,2025-12-26 19:04:45,2025-12-26 19:32:45,desktop,/category/electronics,,False
2204,599,2025-09-21 22:36:44,2025-09-21 23:03:44,tablet,/deals,,False
2205,226,2025-12-23 23:45:06,2025-12-24 00:03:06,tablet,/deals,,False
2206,18,2025-07-20 19:50:58,2025-07-20 20:24:58,tablet,/blog,14,False
2207,,2025-09-01 19:02:32,2025-09-01 19:35:32,tablet,/product-search,,False
2208,1252,2025-05-21 07:20:33,2025-05-21 07:55:33,desktop,/blog,,False
2209,,2024-06-12 04:55:46,2024-06-12 05:09:46,tablet,/category/electronics,,False
2210,,2025-11-17 03:20:12,2025-11-17 03:39:12,tablet,/category/apparel,5,False
2211,,2025-06-20 03:33:34,2025-06-20 03:55:34,desktop,/blog,,False
2212,571,2025-01-03 22:41:01,2025-01-03 23:00:01,mobile,/category/electronics,,False
2213,,2024-05-05 17:45:44,2024-05-05 18:06:44,desktop,/deals,9,False
2214,,2024-11-04 23:23:44,2024-11-04 23:29:44,mobile,/home,11,False
2215,,2025-10-31 00:55:29,2025-10-31 01:10:29,mobile,/product-search,15,False
2216,1471,2025-08-05 19:15:55,2025-08-05 19:22:55,mobile,/deals,2,False
2217,496,2025-07-26 08:42:51,2025-07-26 08:43:51,tablet,/deals,,False
2218,,2025-01-24 01:32:11,2025-01-24 01:56:11,tablet,/category/electronics,,False
2219,537,2025-10-05 23:47:30,2025-10-06 00:23:30,mobile,/product-search,,False
2220,,2025-11-21 00:07:48,2025-11-21 00:32:48,tablet,/product-search,,False
2221,387,2025-11-28 16:40:11,2025-11-28 17:20:11,desktop,/category/apparel,15,False
2222,,2024-08-06 21:51:30,2024-08-06 22:02:30,tablet,/blog,,False
2223,1211,2024-07-06 22:58:31,2024-07-06 23:03:31,desktop,/product-search,11,False
2224,,2025-10-08 00:54:33,2025-10-08 01:28:33,mobile,/product-search,,False
2225,448,2024-12-17 11:23:53,2024-12-17 11:52:53,mobile,/deals,,False
2226,,2024-06-11 17:18:26,2024-06-11 17:26:26,desktop,/product-search,10,False
2227,1247,2025-09-19 16:05:11,2025-09-19 16:37:11,tablet,/deals,5,False
2228,1434,2025-04-19 05:32:32,2025-04-19 06:13:32,tablet,/blog,14,False
2229,186,2025-12-01 03:04:39,2025-12-01 03:39:39,mobile,/product-search,1,False
2230,1220,2025-05-06 21:13:35,2025-05-06 21:56:35,desktop,/deals,,False
2231,1153,2025-11-14 22:23:11,2025-11-14 22:34:11,desktop,/home,6,False
2232,663,2025-04-28 11:51:10,2025-04-28 12:04:10,tablet,/category/electronics,,True
2233,,2024-05-03 19:10:34,2024-05-03 19:21:34,tablet,/product-search,,False
2234,484,2024-05-21 09:03:20,2024-05-21 09:23:20,mobile,/blog,,True
2235,622,2025-03-23 03:44:44,2025-03-23 04:15:44,mobile,/product-search,,False
2236,747,2025-06-29 09:56:37,2025-06-29 09:58:37,tablet,/deals,12,False
2237,741,2025-10-29 22:31:17,2025-10-29 22:37:17,tablet,/product-search,,False
2238,893,2025-06-15 00:46:01,2025-06-15 00:52:01,mobile,/blog,8,False
2239,1434,2024-09-25 19:15:34,2024-09-25 19:52:34,tablet,/home,,False
2240,165,2025-12-29 17:06:33,2025-12-29 17:41:33,desktop,/deals,12,True
2241,178,2025-06-22 22:29:19,2025-06-22 23:08:19,desktop,/product-search,,True
2242,,2024-08-03 01:02:08,2024-08-03 01:04:08,desktop,/deals,1,False
2243,,2024-07-11 06:34:08,2024-07-11 07:01:08,mobile,/blog,15,False
2244,,2024-09-10 14:06:02,2024-09-10 14:19:02,tablet,/product-search,,False
2245,742,2025-07-12 09:08:58,2025-07-12 09:10:58,mobile,/product-search,,False
2246,441,2025-05-02 19:48:56,2025-05-02 20:21:56,desktop,/blog,,False
2247,,2025-05-07 05:10:32,2025-05-07 05:51:32,tablet,/category/apparel,4,False
2248,255,2025-10-06 08:34:57,2025-10-06 08:45:57,desktop,/home,,True
2249,455,2025-09-20 12:23:14,2025-09-20 12:59:14,tablet,/home,3,False
2250,239,2025-08-06 22:07:39,2025-08-06 22:11:39,tablet,/blog,8,False
2251,,2025-02-17 19:35:37,2025-02-17 20:10:37,desktop,/product-search,3,False
2252,1313,2025-11-26 17:12:28,2025-11-26 17:26:28,tablet,/home,,False
2253,430,2025-06-05 08:40:38,2025-06-05 08:52:38,tablet,/deals,7,False
2254,,2024-03-22 20:13:44,2024-03-22 20:54:44,mobile,/category/electronics,,False
2255,1007,2025-09-02 05:50:39,2025-09-02 06:35:39,mobile,/product-search,,False
2256,,2024-10-30 17:44:53,2024-10-30 18:28:53,desktop,/home,6,False
2257,240,2025-08-30 11:39:00,2025-08-30 11:54:00,mobile,/product-search,,False
2258,597,2024-08-01 18:00:58,2024-08-01 18:38:58,desktop,/category/apparel,9,False
2259,1317,2025-08-03 23:25:07,2025-08-03 23:48:07,desktop,/product-search,5,False
2260,,2025-09-15 07:55:47,2025-09-15 08:13:47,desktop,/home,,False
2261,1009,2025-10-08 02:14:03,2025-10-08 02:33:03,mobile,/blog,6,True
2262,868,2025-11-07 12:13:55,2025-11-07 12:58:55,tablet,/category/electronics,4,False
2263,,2025-02-03 14:55:37,2025-02-03 15:21:37,mobile,/category/apparel,,False
2264,,2024-01-17 22:26:02,2024-01-17 23:08:02,tablet,/deals,10,False
2265,327,2025-11-12 09:19:22,2025-11-12 09:51:22,desktop,/category/apparel,,False
2266,,2025-09-18 04:29:57,2025-09-18 04:36:57,desktop,/category/apparel,,False
2267,,2025-11-03 22:28:44,2025-11-03 22:31:44,mobile,/category/apparel,,False
2268,,2024-09-08 10:48:29,2024-09-08 11:27:29,mobile,/category/apparel,2,False
2269,1219,2025-11-21 04:35:38,2025-11-21 04:56:38,mobile,/category/apparel,,False
2270,164,2025-11-01 21:37:02,2025-11-01 21:56:02,desktop,/category/apparel,,False
2271,1095,2025-11-15 15:08:09,2025-11-15 15:12:09,tablet,/home,,False
2272,140,2025-06-27 01:44:52,2025-06-27 01:57:52,desktop,/category/electronics,3,False
2273,386,2025-04-25 22:51:17,2025-04-25 23:12:17,tablet,/blog,,True
2274,739,2025-11-25 01:31:39,2025-11-25 02:02:39,mobile,/category/electronics,15,False
2275,1436,2025-12-19 18:46:40,2025-12-19 19:15:40,mobile,/category/apparel,,False
2276,367,2025-11-20 15:32:58,2025-11-20 16:03:58,desktop,/deals,12,True
2277,,2025-03-23 04:37:47,2025-03-23 04:45:47,tablet,/category/apparel,,False
2278,723,2025-07-10 18:01:30,2025-07-10 18:43:30,desktop,/category/electronics,13,False
2279,36,2025-03-13 16:18:48,2025-03-13 16:33:48,desktop,/category/apparel,,False
2280,661,2025-09-28 05:49:17,2025-09-28 06:17:17,tablet,/category/apparel,11,True
2281,,2025-12-05 12:00:45,2025-12-05 12:30:45,desktop,/deals,,False
2282,466,2025-04-17 08:57:12,2025-04-17 09:22:12,mobile,/product-search,,False
2283,,2024-04-16 07:03:01,2024-04-16 07:06:01,desktop,/category/apparel,9,False
2284,,2025-07-23 03:41:02,2025-07-23 04:24:02,desktop,/category/electronics,10,False
2285,772,2025-12-31 13:53:02,2025-12-31 13:56:02,tablet,/home,8,True
2286,592,2025-11-22 04:20:40,2025-11-22 04:46:40,desktop,/blog,,False
2287,249,2025-11-20 03:30:46,2025-11-20 04:01:46,tablet,/deals,,False
2288,,2025-04-17 02:24:26,2025-04-17 02:45:26,mobile,/category/electronics,,False
2289,81,2025-08-20 19:27:37,2025-08-20 19:43:37,desktop,/product-search,,False
2290,,2024-04-08 18:20:27,2024-04-08 18:51:27,tablet,/category/apparel,,False
2291,1128,2025-11-29 20:49:41,2025-11-29 21:26:41,mobile,/home,3,False
2292,559,2025-08-21 21:13:18,2025-08-21 21:23:18,mobile,/category/electronics,3,False
2293,1146,2025-11-11 16:36:55,2025-11-11 17:19:55,tablet,/blog,,False
2294,389,2025-12-16 10:45:49,2025-12-16 10:54:49,desktop,/blog,,False
2295,,2024-06-12 20:13:07,2024-06-12 20:56:07,mobile,/category/electronics,,False
2296,,2025-10-04 02:07:52,2025-10-04 02:24:52,desktop,/category/apparel,,False
